type_elec,year,month,round (en procesos a una sola vuelta = 1),Código I.N.E. de la provincia,Código I.N.E. del municipio,Número de distrito municipal en su caso o 99 si es el total municipal,Código de la candidatura o del Senador,Votos obtenidos por la candidatura,Número de candidatos obtenidos por la candidatura
2,1982,10,1,17,199,99,48,36,0
2,1982,10,1,17,199,99,54,4,0
2,1982,10,1,17,199,99,56,1,0
2,1982,10,1,17,199,99,73,706,0
2,1982,10,1,17,199,99,78,17,0
2,1982,10,1,17,199,99,79,84,0
2,1982,10,1,17,199,99,82,3,0
2,1982,10,1,17,200,99,5,104,0
2,1982,10,1,17,200,99,12,0,0
2,1982,10,1,17,200,99,14,16,0
2,1982,10,1,17,200,99,15,13,0
2,1982,10,1,17,200,99,16,0,0
2,1982,10,1,17,200,99,18,161,0
2,1982,10,1,17,200,99,26,15,0
2,1982,10,1,17,200,99,31,0,0
2,1982,10,1,17,200,99,33,1,0
2,1982,10,1,17,200,99,37,0,0
2,1982,10,1,17,200,99,48,0,0
2,1982,10,1,17,200,99,54,0,0
2,1982,10,1,17,200,99,56,1,0
2,1982,10,1,17,200,99,73,127,0
2,1982,10,1,17,200,99,78,2,0
2,1982,10,1,17,200,99,79,59,0
2,1982,10,1,17,200,99,82,0,0
2,1982,10,1,17,201,99,5,2,0
2,1982,10,1,17,201,99,12,2,0
2,1982,10,1,17,201,99,14,0,0
2,1982,10,1,17,201,99,15,5,0
2,1982,10,1,17,201,99,16,0,0
2,1982,10,1,17,201,99,18,57,0
2,1982,10,1,17,201,99,26,1,0
2,1982,10,1,17,201,99,31,0,0
2,1982,10,1,17,201,99,33,2,0
2,1982,10,1,17,201,99,37,0,0
2,1982,10,1,17,201,99,48,7,0
2,1982,10,1,17,201,99,54,1,0
2,1982,10,1,17,201,99,56,0,0
2,1982,10,1,17,201,99,73,7,0
2,1982,10,1,17,201,99,78,0,0
2,1982,10,1,17,201,99,79,4,0
2,1982,10,1,17,201,99,82,0,0
2,1982,10,1,17,203,99,5,10,0
2,1982,10,1,17,203,99,12,2,0
2,1982,10,1,17,203,99,14,1,0
2,1982,10,1,17,203,99,15,8,0
2,1982,10,1,17,203,99,16,0,0
2,1982,10,1,17,203,99,18,74,0
2,1982,10,1,17,203,99,26,11,0
2,1982,10,1,17,203,99,31,0,0
2,1982,10,1,17,203,99,33,0,0
2,1982,10,1,17,203,99,37,0,0
2,1982,10,1,17,203,99,48,0,0
2,1982,10,1,17,203,99,54,0,0
2,1982,10,1,17,203,99,56,0,0
2,1982,10,1,17,203,99,73,31,0
2,1982,10,1,17,203,99,78,2,0
2,1982,10,1,17,203,99,79,1,0
2,1982,10,1,17,203,99,82,0,0
2,1982,10,1,17,204,99,5,33,0
2,1982,10,1,17,204,99,12,1,0
2,1982,10,1,17,204,99,14,12,0
2,1982,10,1,17,204,99,15,11,0
2,1982,10,1,17,204,99,16,0,0
2,1982,10,1,17,204,99,18,103,0
2,1982,10,1,17,204,99,26,22,0
2,1982,10,1,17,204,99,31,0,0
2,1982,10,1,17,204,99,33,6,0
2,1982,10,1,17,204,99,37,0,0
2,1982,10,1,17,204,99,48,3,0
2,1982,10,1,17,204,99,54,6,0
2,1982,10,1,17,204,99,56,1,0
2,1982,10,1,17,204,99,73,219,0
2,1982,10,1,17,204,99,78,1,0
2,1982,10,1,17,204,99,79,24,0
2,1982,10,1,17,204,99,82,0,0
2,1982,10,1,17,205,99,5,5,0
2,1982,10,1,17,205,99,12,1,0
2,1982,10,1,17,205,99,14,0,0
2,1982,10,1,17,205,99,15,0,0
2,1982,10,1,17,205,99,16,0,0
2,1982,10,1,17,205,99,18,88,0
2,1982,10,1,17,205,99,26,19,0
2,1982,10,1,17,205,99,31,0,0
2,1982,10,1,17,205,99,33,0,0
2,1982,10,1,17,205,99,37,0,0
2,1982,10,1,17,205,99,48,2,0
2,1982,10,1,17,205,99,54,3,0
2,1982,10,1,17,205,99,56,0,0
2,1982,10,1,17,205,99,73,40,0
2,1982,10,1,17,205,99,78,2,0
2,1982,10,1,17,205,99,79,3,0
2,1982,10,1,17,205,99,82,0,0
2,1982,10,1,17,206,99,5,0,0
2,1982,10,1,17,206,99,12,0,0
2,1982,10,1,17,206,99,14,0,0
2,1982,10,1,17,206,99,15,2,0
2,1982,10,1,17,206,99,16,0,0
2,1982,10,1,17,206,99,18,54,0
2,1982,10,1,17,206,99,26,1,0
2,1982,10,1,17,206,99,31,0,0
2,1982,10,1,17,206,99,33,0,0
2,1982,10,1,17,206,99,37,0,0
2,1982,10,1,17,206,99,48,2,0
2,1982,10,1,17,206,99,54,0,0
2,1982,10,1,17,206,99,56,0,0
2,1982,10,1,17,206,99,73,4,0
2,1982,10,1,17,206,99,78,0,0
2,1982,10,1,17,206,99,79,2,0
2,1982,10,1,17,206,99,82,0,0
2,1982,10,1,17,207,99,5,317,0
2,1982,10,1,17,207,99,12,6,0
2,1982,10,1,17,207,99,14,49,0
2,1982,10,1,17,207,99,15,30,0
2,1982,10,1,17,207,99,16,3,0
2,1982,10,1,17,207,99,18,822,0
2,1982,10,1,17,207,99,26,75,0
2,1982,10,1,17,207,99,31,0,0
2,1982,10,1,17,207,99,33,22,0
2,1982,10,1,17,207,99,37,0,0
2,1982,10,1,17,207,99,48,14,0
2,1982,10,1,17,207,99,54,6,0
2,1982,10,1,17,207,99,56,3,0
2,1982,10,1,17,207,99,73,217,0
2,1982,10,1,17,207,99,78,5,0
2,1982,10,1,17,207,99,79,21,0
2,1982,10,1,17,207,99,82,1,0
2,1982,10,1,17,208,99,5,80,0
2,1982,10,1,17,208,99,12,3,0
2,1982,10,1,17,208,99,14,13,0
2,1982,10,1,17,208,99,15,14,0
2,1982,10,1,17,208,99,16,0,0
2,1982,10,1,17,208,99,18,367,0
2,1982,10,1,17,208,99,26,21,0
2,1982,10,1,17,208,99,31,0,0
2,1982,10,1,17,208,99,33,9,0
2,1982,10,1,17,208,99,37,1,0
2,1982,10,1,17,208,99,48,4,0
2,1982,10,1,17,208,99,54,1,0
2,1982,10,1,17,208,99,56,1,0
2,1982,10,1,17,208,99,73,119,0
2,1982,10,1,17,208,99,78,1,0
2,1982,10,1,17,208,99,79,13,0
2,1982,10,1,17,208,99,82,0,0
2,1982,10,1,17,209,99,5,32,0
2,1982,10,1,17,209,99,12,2,0
2,1982,10,1,17,209,99,14,1,0
2,1982,10,1,17,209,99,15,3,0
2,1982,10,1,17,209,99,16,1,0
2,1982,10,1,17,209,99,18,34,0
2,1982,10,1,17,209,99,26,6,0
2,1982,10,1,17,209,99,31,0,0
2,1982,10,1,17,209,99,33,0,0
2,1982,10,1,17,209,99,37,0,0
2,1982,10,1,17,209,99,48,0,0
2,1982,10,1,17,209,99,54,0,0
2,1982,10,1,17,209,99,56,0,0
2,1982,10,1,17,209,99,73,24,0
2,1982,10,1,17,209,99,78,1,0
2,1982,10,1,17,209,99,79,6,0
2,1982,10,1,17,209,99,82,0,0
2,1982,10,1,17,210,99,5,31,0
2,1982,10,1,17,210,99,12,0,0
2,1982,10,1,17,210,99,14,15,0
2,1982,10,1,17,210,99,15,9,0
2,1982,10,1,17,210,99,16,0,0
2,1982,10,1,17,210,99,18,108,0
2,1982,10,1,17,210,99,26,17,0
2,1982,10,1,17,210,99,31,0,0
2,1982,10,1,17,210,99,33,25,0
2,1982,10,1,17,210,99,37,0,0
2,1982,10,1,17,210,99,48,6,0
2,1982,10,1,17,210,99,54,0,0
2,1982,10,1,17,210,99,56,1,0
2,1982,10,1,17,210,99,73,57,0
2,1982,10,1,17,210,99,78,3,0
2,1982,10,1,17,210,99,79,5,0
2,1982,10,1,17,210,99,82,1,0
2,1982,10,1,17,211,99,5,57,0
2,1982,10,1,17,211,99,12,0,0
2,1982,10,1,17,211,99,14,7,0
2,1982,10,1,17,211,99,15,13,0
2,1982,10,1,17,211,99,16,0,0
2,1982,10,1,17,211,99,18,378,0
2,1982,10,1,17,211,99,26,24,0
2,1982,10,1,17,211,99,31,0,0
2,1982,10,1,17,211,99,33,3,0
2,1982,10,1,17,211,99,37,0,0
2,1982,10,1,17,211,99,48,9,0
2,1982,10,1,17,211,99,54,0,0
2,1982,10,1,17,211,99,56,1,0
2,1982,10,1,17,211,99,73,183,0
2,1982,10,1,17,211,99,78,0,0
2,1982,10,1,17,211,99,79,39,0
2,1982,10,1,17,211,99,82,1,0
2,1982,10,1,17,212,99,5,18,0
2,1982,10,1,17,212,99,12,0,0
2,1982,10,1,17,212,99,14,3,0
2,1982,10,1,17,212,99,15,1,0
2,1982,10,1,17,212,99,16,0,0
2,1982,10,1,17,212,99,18,41,0
2,1982,10,1,17,212,99,26,9,0
2,1982,10,1,17,212,99,31,0,0
2,1982,10,1,17,212,99,33,1,0
2,1982,10,1,17,212,99,37,1,0
2,1982,10,1,17,212,99,48,1,0
2,1982,10,1,17,212,99,54,0,0
2,1982,10,1,17,212,99,56,0,0
2,1982,10,1,17,212,99,73,17,0
2,1982,10,1,17,212,99,78,1,0
2,1982,10,1,17,212,99,79,0,0
2,1982,10,1,17,212,99,82,1,0
2,1982,10,1,17,213,99,5,282,0
2,1982,10,1,17,213,99,12,14,0
2,1982,10,1,17,213,99,14,22,0
2,1982,10,1,17,213,99,15,35,0
2,1982,10,1,17,213,99,16,0,0
2,1982,10,1,17,213,99,18,700,0
2,1982,10,1,17,213,99,26,56,0
2,1982,10,1,17,213,99,31,0,0
2,1982,10,1,17,213,99,33,6,0
2,1982,10,1,17,213,99,37,0,0
2,1982,10,1,17,213,99,48,39,0
2,1982,10,1,17,213,99,54,14,0
2,1982,10,1,17,213,99,56,0,0
2,1982,10,1,17,213,99,73,603,0
2,1982,10,1,17,213,99,78,8,0
2,1982,10,1,17,213,99,79,13,0
2,1982,10,1,17,213,99,82,1,0
2,1982,10,1,17,214,99,5,66,0
2,1982,10,1,17,214,99,12,2,0
2,1982,10,1,17,214,99,14,8,0
2,1982,10,1,17,214,99,15,16,0
2,1982,10,1,17,214,99,16,1,0
2,1982,10,1,17,214,99,18,220,0
2,1982,10,1,17,214,99,26,17,0
2,1982,10,1,17,214,99,31,0,0
2,1982,10,1,17,214,99,33,1,0
2,1982,10,1,17,214,99,37,0,0
2,1982,10,1,17,214,99,48,0,0
2,1982,10,1,17,214,99,54,1,0
2,1982,10,1,17,214,99,56,6,0
2,1982,10,1,17,214,99,73,106,0
2,1982,10,1,17,214,99,78,12,0
2,1982,10,1,17,214,99,79,17,0
2,1982,10,1,17,214,99,82,0,0
2,1982,10,1,17,215,99,5,92,0
2,1982,10,1,17,215,99,12,1,0
2,1982,10,1,17,215,99,14,4,0
2,1982,10,1,17,215,99,15,9,0
2,1982,10,1,17,215,99,16,0,0
2,1982,10,1,17,215,99,18,235,0
2,1982,10,1,17,215,99,26,11,0
2,1982,10,1,17,215,99,31,0,0
2,1982,10,1,17,215,99,33,2,0
2,1982,10,1,17,215,99,37,1,0
2,1982,10,1,17,215,99,48,9,0
2,1982,10,1,17,215,99,54,1,0
2,1982,10,1,17,215,99,56,0,0
2,1982,10,1,17,215,99,73,72,0
2,1982,10,1,17,215,99,78,0,0
2,1982,10,1,17,215,99,79,4,0
2,1982,10,1,17,215,99,82,0,0
2,1982,10,1,17,216,99,5,7,0
2,1982,10,1,17,216,99,12,0,0
2,1982,10,1,17,216,99,14,0,0
2,1982,10,1,17,216,99,15,0,0
2,1982,10,1,17,216,99,16,8,0
2,1982,10,1,17,216,99,18,60,0
2,1982,10,1,17,216,99,26,0,0
2,1982,10,1,17,216,99,31,0,0
2,1982,10,1,17,216,99,33,0,0
2,1982,10,1,17,216,99,37,0,0
2,1982,10,1,17,216,99,48,3,0
2,1982,10,1,17,216,99,54,0,0
2,1982,10,1,17,216,99,56,0,0
2,1982,10,1,17,216,99,73,9,0
2,1982,10,1,17,216,99,78,1,0
2,1982,10,1,17,216,99,79,1,0
2,1982,10,1,17,216,99,82,0,0
2,1982,10,1,17,217,99,5,33,0
2,1982,10,1,17,217,99,12,0,0
2,1982,10,1,17,217,99,14,3,0
2,1982,10,1,17,217,99,15,8,0
2,1982,10,1,17,217,99,16,1,0
2,1982,10,1,17,217,99,18,87,0
2,1982,10,1,17,217,99,26,2,0
2,1982,10,1,17,217,99,31,0,0
2,1982,10,1,17,217,99,33,1,0
2,1982,10,1,17,217,99,37,0,0
2,1982,10,1,17,217,99,48,9,0
2,1982,10,1,17,217,99,54,1,0
2,1982,10,1,17,217,99,56,1,0
2,1982,10,1,17,217,99,73,76,0
2,1982,10,1,17,217,99,78,0,0
2,1982,10,1,17,217,99,79,7,0
2,1982,10,1,17,217,99,82,0,0
2,1982,10,1,17,218,99,5,111,0
2,1982,10,1,17,218,99,12,0,0
2,1982,10,1,17,218,99,14,9,0
2,1982,10,1,17,218,99,15,19,0
2,1982,10,1,17,218,99,16,0,0
2,1982,10,1,17,218,99,18,260,0
2,1982,10,1,17,218,99,26,9,0
2,1982,10,1,17,218,99,31,0,0
2,1982,10,1,17,218,99,33,2,0
2,1982,10,1,17,218,99,37,1,0
2,1982,10,1,17,218,99,48,6,0
2,1982,10,1,17,218,99,54,1,0
2,1982,10,1,17,218,99,56,0,0
2,1982,10,1,17,218,99,73,57,0
2,1982,10,1,17,218,99,78,1,0
2,1982,10,1,17,218,99,79,7,0
2,1982,10,1,17,218,99,82,0,0
2,1982,10,1,17,220,99,5,116,0
2,1982,10,1,17,220,99,12,1,0
2,1982,10,1,17,220,99,14,12,0
2,1982,10,1,17,220,99,15,2,0
2,1982,10,1,17,220,99,16,1,0
2,1982,10,1,17,220,99,18,323,0
2,1982,10,1,17,220,99,26,3,0
2,1982,10,1,17,220,99,31,0,0
2,1982,10,1,17,220,99,33,0,0
2,1982,10,1,17,220,99,37,0,0
2,1982,10,1,17,220,99,48,6,0
2,1982,10,1,17,220,99,54,0,0
2,1982,10,1,17,220,99,56,1,0
2,1982,10,1,17,220,99,73,35,0
2,1982,10,1,17,220,99,78,0,0
2,1982,10,1,17,220,99,79,1,0
2,1982,10,1,17,220,99,82,1,0
2,1982,10,1,17,221,99,5,97,0
2,1982,10,1,17,221,99,12,4,0
2,1982,10,1,17,221,99,14,12,0
2,1982,10,1,17,221,99,15,18,0
2,1982,10,1,17,221,99,16,1,0
2,1982,10,1,17,221,99,18,214,0
2,1982,10,1,17,221,99,26,47,0
2,1982,10,1,17,221,99,31,0,0
2,1982,10,1,17,221,99,33,0,0
2,1982,10,1,17,221,99,37,0,0
2,1982,10,1,17,221,99,48,1,0
2,1982,10,1,17,221,99,54,6,0
2,1982,10,1,17,221,99,56,0,0
2,1982,10,1,17,221,99,73,392,0
2,1982,10,1,17,221,99,78,11,0
2,1982,10,1,17,221,99,79,12,0
2,1982,10,1,17,221,99,82,1,0
2,1982,10,1,17,222,99,5,6,0
2,1982,10,1,17,222,99,12,0,0
2,1982,10,1,17,222,99,14,0,0
2,1982,10,1,17,222,99,15,3,0
2,1982,10,1,17,222,99,16,0,0
2,1982,10,1,17,222,99,18,50,0
2,1982,10,1,17,222,99,26,0,0
2,1982,10,1,17,222,99,31,0,0
2,1982,10,1,17,222,99,33,0,0
2,1982,10,1,17,222,99,37,0,0
2,1982,10,1,17,222,99,48,0,0
2,1982,10,1,17,222,99,54,0,0
2,1982,10,1,17,222,99,56,0,0
2,1982,10,1,17,222,99,73,9,0
2,1982,10,1,17,222,99,78,0,0
2,1982,10,1,17,222,99,79,0,0
2,1982,10,1,17,222,99,82,0,0
2,1982,10,1,17,223,99,5,54,0
2,1982,10,1,17,223,99,12,2,0
2,1982,10,1,17,223,99,14,28,0
2,1982,10,1,17,223,99,15,16,0
2,1982,10,1,17,223,99,16,0,0
2,1982,10,1,17,223,99,18,64,0
2,1982,10,1,17,223,99,26,20,0
2,1982,10,1,17,223,99,31,0,0
2,1982,10,1,17,223,99,33,0,0
2,1982,10,1,17,223,99,37,0,0
2,1982,10,1,17,223,99,48,6,0
2,1982,10,1,17,223,99,54,0,0
2,1982,10,1,17,223,99,56,0,0
2,1982,10,1,17,223,99,73,231,0
2,1982,10,1,17,223,99,78,8,0
2,1982,10,1,17,223,99,79,9,0
2,1982,10,1,17,223,99,82,3,0
2,1982,10,1,17,224,99,5,22,0
2,1982,10,1,17,224,99,12,1,0
2,1982,10,1,17,224,99,14,2,0
2,1982,10,1,17,224,99,15,5,0
2,1982,10,1,17,224,99,16,2,0
2,1982,10,1,17,224,99,18,140,0
2,1982,10,1,17,224,99,26,30,0
2,1982,10,1,17,224,99,31,0,0
2,1982,10,1,17,224,99,33,0,0
2,1982,10,1,17,224,99,37,0,0
2,1982,10,1,17,224,99,48,1,0
2,1982,10,1,17,224,99,54,3,0
2,1982,10,1,17,224,99,56,1,0
2,1982,10,1,17,224,99,73,46,0
2,1982,10,1,17,224,99,78,2,0
2,1982,10,1,17,224,99,79,10,0
2,1982,10,1,17,224,99,82,0,0
2,1982,10,1,17,225,99,5,11,0
2,1982,10,1,17,225,99,12,0,0
2,1982,10,1,17,225,99,14,5,0
2,1982,10,1,17,225,99,15,4,0
2,1982,10,1,17,225,99,16,0,0
2,1982,10,1,17,225,99,18,73,0
2,1982,10,1,17,225,99,26,16,0
2,1982,10,1,17,225,99,31,0,0
2,1982,10,1,17,225,99,33,0,0
2,1982,10,1,17,225,99,37,0,0
2,1982,10,1,17,225,99,48,0,0
2,1982,10,1,17,225,99,54,0,0
2,1982,10,1,17,225,99,56,0,0
2,1982,10,1,17,225,99,73,36,0
2,1982,10,1,17,225,99,78,0,0
2,1982,10,1,17,225,99,79,6,0
2,1982,10,1,17,225,99,82,0,0
2,1982,10,1,17,226,99,5,29,0
2,1982,10,1,17,226,99,12,0,0
2,1982,10,1,17,226,99,14,3,0
2,1982,10,1,17,226,99,15,5,0
2,1982,10,1,17,226,99,16,0,0
2,1982,10,1,17,226,99,18,66,0
2,1982,10,1,17,226,99,26,4,0
2,1982,10,1,17,226,99,31,0,0
2,1982,10,1,17,226,99,33,3,0
2,1982,10,1,17,226,99,37,0,0
2,1982,10,1,17,226,99,48,1,0
2,1982,10,1,17,226,99,54,1,0
2,1982,10,1,17,226,99,56,0,0
2,1982,10,1,17,226,99,73,101,0
2,1982,10,1,17,226,99,78,0,0
2,1982,10,1,17,226,99,79,2,0
2,1982,10,1,17,226,99,82,0,0
2,1982,10,1,17,227,99,5,3,0
2,1982,10,1,17,227,99,12,0,0
2,1982,10,1,17,227,99,14,10,0
2,1982,10,1,17,227,99,15,1,0
2,1982,10,1,17,227,99,16,0,0
2,1982,10,1,17,227,99,18,32,0
2,1982,10,1,17,227,99,26,0,0
2,1982,10,1,17,227,99,31,0,0
2,1982,10,1,17,227,99,33,0,0
2,1982,10,1,17,227,99,37,0,0
2,1982,10,1,17,227,99,48,0,0
2,1982,10,1,17,227,99,54,0,0
2,1982,10,1,17,227,99,56,0,0
2,1982,10,1,17,227,99,73,32,0
2,1982,10,1,17,227,99,78,0,0
2,1982,10,1,17,227,99,79,1,0
2,1982,10,1,17,227,99,82,0,0
2,1982,10,1,17,228,99,5,32,0
2,1982,10,1,17,228,99,12,0,0
2,1982,10,1,17,228,99,14,7,0
2,1982,10,1,17,228,99,15,2,0
2,1982,10,1,17,228,99,16,0,0
2,1982,10,1,17,228,99,18,57,0
2,1982,10,1,17,228,99,26,7,0
2,1982,10,1,17,228,99,31,0,0
2,1982,10,1,17,228,99,33,2,0
2,1982,10,1,17,228,99,37,1,0
2,1982,10,1,17,228,99,48,2,0
2,1982,10,1,17,228,99,54,0,0
2,1982,10,1,17,228,99,56,0,0
2,1982,10,1,17,228,99,73,53,0
2,1982,10,1,17,228,99,78,0,0
2,1982,10,1,17,228,99,79,1,0
2,1982,10,1,17,228,99,82,0,0
2,1982,10,1,17,230,99,5,0,0
2,1982,10,1,17,230,99,12,0,0
2,1982,10,1,17,230,99,14,0,0
2,1982,10,1,17,230,99,15,7,0
2,1982,10,1,17,230,99,16,0,0
2,1982,10,1,17,230,99,18,106,0
2,1982,10,1,17,230,99,26,28,0
2,1982,10,1,17,230,99,31,0,0
2,1982,10,1,17,230,99,33,0,0
2,1982,10,1,17,230,99,37,0,0
2,1982,10,1,17,230,99,48,1,0
2,1982,10,1,17,230,99,54,6,0
2,1982,10,1,17,230,99,56,0,0
2,1982,10,1,17,230,99,73,46,0
2,1982,10,1,17,230,99,78,1,0
2,1982,10,1,17,230,99,79,3,0
2,1982,10,1,17,230,99,82,0,0
2,1982,10,1,17,232,99,5,10,0
2,1982,10,1,17,232,99,12,0,0
2,1982,10,1,17,232,99,14,3,0
2,1982,10,1,17,232,99,15,2,0
2,1982,10,1,17,232,99,16,0,0
2,1982,10,1,17,232,99,18,48,0
2,1982,10,1,17,232,99,26,7,0
2,1982,10,1,17,232,99,31,0,0
2,1982,10,1,17,232,99,33,1,0
2,1982,10,1,17,232,99,37,0,0
2,1982,10,1,17,232,99,48,0,0
2,1982,10,1,17,232,99,54,0,0
2,1982,10,1,17,232,99,56,0,0
2,1982,10,1,17,232,99,73,14,0
2,1982,10,1,17,232,99,78,0,0
2,1982,10,1,17,232,99,79,5,0
2,1982,10,1,17,232,99,82,0,0
2,1982,10,1,17,233,99,5,128,0
2,1982,10,1,17,233,99,12,5,0
2,1982,10,1,17,233,99,14,32,0
2,1982,10,1,17,233,99,15,19,0
2,1982,10,1,17,233,99,16,2,0
2,1982,10,1,17,233,99,18,445,0
2,1982,10,1,17,233,99,26,33,0
2,1982,10,1,17,233,99,31,0,0
2,1982,10,1,17,233,99,33,2,0
2,1982,10,1,17,233,99,37,0,0
2,1982,10,1,17,233,99,48,19,0
2,1982,10,1,17,233,99,54,12,0
2,1982,10,1,17,233,99,56,0,0
2,1982,10,1,17,233,99,73,202,0
2,1982,10,1,17,233,99,78,7,0
2,1982,10,1,17,233,99,79,13,0
2,1982,10,1,17,233,99,82,1,0
2,1982,10,1,17,234,99,5,22,0
2,1982,10,1,17,234,99,12,0,0
2,1982,10,1,17,234,99,14,5,0
2,1982,10,1,17,234,99,15,9,0
2,1982,10,1,17,234,99,16,0,0
2,1982,10,1,17,234,99,18,44,0
2,1982,10,1,17,234,99,26,8,0
2,1982,10,1,17,234,99,31,0,0
2,1982,10,1,17,234,99,33,2,0
2,1982,10,1,17,234,99,37,0,0
2,1982,10,1,17,234,99,48,5,0
2,1982,10,1,17,234,99,54,1,0
2,1982,10,1,17,234,99,56,0,0
2,1982,10,1,17,234,99,73,61,0
2,1982,10,1,17,234,99,78,2,0
2,1982,10,1,17,234,99,79,5,0
2,1982,10,1,17,234,99,82,0,0
2,1982,10,1,17,901,99,5,45,0
2,1982,10,1,17,901,99,12,0,0
2,1982,10,1,17,901,99,14,3,0
2,1982,10,1,17,901,99,15,4,0
2,1982,10,1,17,901,99,16,0,0
2,1982,10,1,17,901,99,18,280,0
2,1982,10,1,17,901,99,26,53,0
2,1982,10,1,17,901,99,31,0,0
2,1982,10,1,17,901,99,33,0,0
2,1982,10,1,17,901,99,37,0,0
2,1982,10,1,17,901,99,48,4,0
2,1982,10,1,17,901,99,54,1,0
2,1982,10,1,17,901,99,56,0,0
2,1982,10,1,17,901,99,73,172,0
2,1982,10,1,17,901,99,78,1,0
2,1982,10,1,17,901,99,79,16,0
2,1982,10,1,17,901,99,82,0,0
2,1982,10,1,17,902,99,5,92,0
2,1982,10,1,17,902,99,12,2,0
2,1982,10,1,17,902,99,14,19,0
2,1982,10,1,17,902,99,15,16,0
2,1982,10,1,17,902,99,16,2,0
2,1982,10,1,17,902,99,18,297,0
2,1982,10,1,17,902,99,26,94,0
2,1982,10,1,17,902,99,31,0,0
2,1982,10,1,17,902,99,33,2,0
2,1982,10,1,17,902,99,37,6,0
2,1982,10,1,17,902,99,48,9,0
2,1982,10,1,17,902,99,54,3,0
2,1982,10,1,17,902,99,56,0,0
2,1982,10,1,17,902,99,73,246,0
2,1982,10,1,17,902,99,78,15,0
2,1982,10,1,17,902,99,79,28,0
2,1982,10,1,17,902,99,82,0,0
2,1982,10,1,18,1,99,5,30,0
2,1982,10,1,18,1,99,15,2,0
2,1982,10,1,18,1,99,19,0,0
2,1982,10,1,18,1,99,31,0,0
2,1982,10,1,18,1,99,33,0,0
2,1982,10,1,18,1,99,37,0,0
2,1982,10,1,18,1,99,38,0,0
2,1982,10,1,18,1,99,44,0,0
2,1982,10,1,18,1,99,47,0,0
2,1982,10,1,18,1,99,53,25,0
2,1982,10,1,18,1,99,56,0,0
2,1982,10,1,18,1,99,69,0,0
2,1982,10,1,18,1,99,71,3,0
2,1982,10,1,18,1,99,72,187,0
2,1982,10,1,18,1,99,80,0,0
2,1982,10,1,18,1,99,81,39,0
2,1982,10,1,18,1,99,82,0,0
2,1982,10,1,18,2,99,5,143,0
2,1982,10,1,18,2,99,15,29,0
2,1982,10,1,18,2,99,19,0,0
2,1982,10,1,18,2,99,31,0,0
2,1982,10,1,18,2,99,33,0,0
2,1982,10,1,18,2,99,37,0,0
2,1982,10,1,18,2,99,38,0,0
2,1982,10,1,18,2,99,44,0,0
2,1982,10,1,18,2,99,47,2,0
2,1982,10,1,18,2,99,53,23,0
2,1982,10,1,18,2,99,56,0,0
2,1982,10,1,18,2,99,69,0,0
2,1982,10,1,18,2,99,71,7,0
2,1982,10,1,18,2,99,72,360,0
2,1982,10,1,18,2,99,80,0,0
2,1982,10,1,18,2,99,81,22,0
2,1982,10,1,18,2,99,82,0,0
2,1982,10,1,18,3,99,5,581,0
2,1982,10,1,18,3,99,15,35,0
2,1982,10,1,18,3,99,19,2,0
2,1982,10,1,18,3,99,31,1,0
2,1982,10,1,18,3,99,33,6,0
2,1982,10,1,18,3,99,37,5,0
2,1982,10,1,18,3,99,38,0,0
2,1982,10,1,18,3,99,44,0,0
2,1982,10,1,18,3,99,47,1,0
2,1982,10,1,18,3,99,53,768,0
2,1982,10,1,18,3,99,56,5,0
2,1982,10,1,18,3,99,69,2,0
2,1982,10,1,18,3,99,71,27,0
2,1982,10,1,18,3,99,72,2508,0
2,1982,10,1,18,3,99,80,1,0
2,1982,10,1,18,3,99,81,62,0
2,1982,10,1,18,3,99,82,1,0
2,1982,10,1,18,4,99,5,224,0
2,1982,10,1,18,4,99,15,6,0
2,1982,10,1,18,4,99,19,0,0
2,1982,10,1,18,4,99,31,0,0
2,1982,10,1,18,4,99,33,27,0
2,1982,10,1,18,4,99,37,0,0
2,1982,10,1,18,4,99,38,0,0
2,1982,10,1,18,4,99,44,0,0
2,1982,10,1,18,4,99,47,1,0
2,1982,10,1,18,4,99,53,13,0
2,1982,10,1,18,4,99,56,1,0
2,1982,10,1,18,4,99,69,0,0
2,1982,10,1,18,4,99,71,4,0
2,1982,10,1,18,4,99,72,257,0
2,1982,10,1,18,4,99,80,2,0
2,1982,10,1,18,4,99,81,203,0
2,1982,10,1,18,4,99,82,0,0
2,1982,10,1,18,5,99,5,70,0
2,1982,10,1,18,5,99,15,3,0
2,1982,10,1,18,5,99,19,1,0
2,1982,10,1,18,5,99,31,0,0
2,1982,10,1,18,5,99,33,0,0
2,1982,10,1,18,5,99,37,0,0
2,1982,10,1,18,5,99,38,0,0
2,1982,10,1,18,5,99,44,0,0
2,1982,10,1,18,5,99,47,1,0
2,1982,10,1,18,5,99,53,1,0
2,1982,10,1,18,5,99,56,0,0
2,1982,10,1,18,5,99,69,0,0
2,1982,10,1,18,5,99,71,2,0
2,1982,10,1,18,5,99,72,163,0
2,1982,10,1,18,5,99,80,0,0
2,1982,10,1,18,5,99,81,41,0
2,1982,10,1,18,5,99,82,0,0
2,1982,10,1,18,6,99,5,829,0
2,1982,10,1,18,6,99,15,18,0
2,1982,10,1,18,6,99,19,1,0
2,1982,10,1,18,6,99,31,0,0
2,1982,10,1,18,6,99,33,9,0
2,1982,10,1,18,6,99,37,0,0
2,1982,10,1,18,6,99,38,0,0
